method,seed,sample_index,true_class,original_class,counterfactual_class,time_seconds,num_grad_updates_used,EN,IM1,IM2,is_satisfactory
B,44,8900,9,9,8,1.8196134999743663,318,36.24264030456543,0.07572291791439056,0.04488341882824898,1
C,44,8900,9,9,9,2.5402126000262797,500,15.991218376159669,1.0,0.5276254415512085,0
D,44,8900,9,9,4,0.8334690000046976,135,25.68044776916504,1.0000026226043701,0.5755124688148499,1
E,44,8900,9,9,9,2.0776445000083186,500,15.952572441101074,1.0,0.5284292697906494,0
F,44,8900,9,9,4,0.731198699970264,139,25.739027404785155,1.0000025033950806,0.5749194622039795,1
A,42,4856,9,9,9,2.1606415000278503,500,0.021888159061199987,1.0,0.5372487902641296,0
B,42,4856,9,9,9,2.754430799977854,500,31.205605697631835,1.0,0.48249930143356323,0
C,42,4856,9,9,9,2.728640700050164,500,14.330243682861328,1.0,0.46368610858917236,0
D,42,4856,9,9,9,3.1825002999976277,500,28.57689208984375,1.0,0.4962702691555023,0
E,42,4856,9,9,9,1.9916188000352122,500,14.149005126953124,1.0,0.46519705653190613,0
F,42,4856,9,9,9,2.5915608999785036,500,28.50491828918457,1.0,0.496735155582428,0
A,43,4856,9,9,9,2.1310951999621466,500,0.021888159061199987,1.0,0.5372487902641296,0
B,43,4856,9,9,9,2.7593676999676973,500,31.205605697631835,1.0,0.48249930143356323,0
C,43,4856,9,9,9,2.5287725999951363,500,14.330243682861328,1.0,0.46368610858917236,0
D,43,4856,9,9,9,3.0920591999893077,500,28.57689208984375,1.0,0.4962702691555023,0
E,43,4856,9,9,9,1.9882469000294805,500,14.149005126953124,1.0,0.46519705653190613,0
F,43,4856,9,9,9,2.6335094000096433,500,28.50491828918457,1.0,0.496735155582428,0
A,44,4856,9,9,9,2.129518800007645,500,0.021888159061199987,1.0,0.5372487902641296,0
B,44,4856,9,9,9,2.7918212999938987,500,31.205605697631835,1.0,0.48249930143356323,0
C,44,4856,9,9,9,2.5742850999813527,500,14.330243682861328,1.0,0.46368610858917236,0
D,44,4856,9,9,9,3.068132999993395,500,28.57689208984375,1.0,0.4962702691555023,0
E,44,4856,9,9,9,2.0622831000364386,500,14.149005126953124,1.0,0.46519705653190613,0
F,44,4856,9,9,9,2.6215194000396878,500,28.50491828918457,1.0,0.496735155582428,0
A,42,9287,9,9,9,2.163915600045584,500,0.022679852138389835,1.0,0.5060455799102783,0
B,42,9287,9,9,9,2.7794973999843933,500,30.875621032714843,0.9999999403953552,0.4510025382041931,0
C,42,9287,9,9,9,2.5995809999876656,500,5.101243877410889,1.0,0.47081923484802246,0
D,42,9287,9,9,4,0.4810977000161074,77,18.223324394226076,1.000004768371582,0.49769556522369385,1
E,42,9287,9,9,9,1.9864431000314653,500,5.094561243057251,1.0,0.4687468111515045,0
F,42,9287,9,9,4,0.4120727999834344,77,18.23509521484375,1.0000054836273193,0.4976009428501129,1
A,43,9287,9,9,9,2.112582800036762,500,0.022679852138389835,1.0,0.5060455799102783,0
B,43,9287,9,9,9,2.737660799990408,500,30.875621032714843,0.9999999403953552,0.4510025382041931,0
C,43,9287,9,9,9,2.570018300029915,500,5.101243877410889,1.0,0.47081923484802246,0
D,43,9287,9,9,4,0.48284810001496226,77,18.223324394226076,1.000004768371582,0.49769556522369385,1
E,43,9287,9,9,9,1.9969067000201903,500,5.094561243057251,1.0,0.4687468111515045,0
F,43,9287,9,9,4,0.42809739999938756,77,18.23509521484375,1.0000054836273193,0.4976009428501129,1
A,44,9287,9,9,9,2.392694299982395,500,0.022679852138389835,1.0,0.5060455799102783,0
B,44,9287,9,9,9,2.976056999992579,500,30.875621032714843,0.9999999403953552,0.4510025382041931,0
C,44,9287,9,9,9,2.587028600042686,500,5.101243877410889,1.0,0.47081923484802246,0
D,44,9287,9,9,4,0.4772462999681011,77,18.223324394226076,1.000004768371582,0.49769556522369385,1
E,44,9287,9,9,9,1.987529700039886,500,5.094561243057251,1.0,0.4687468111515045,0
F,44,9287,9,9,4,0.3976311999722384,77,18.23509521484375,1.0000054836273193,0.4976009428501129,1
A,42,962,9,9,9,2.1765820999862626,500,0.052947402885183695,1.0,0.451677143573761,0
B,42,962,9,9,7,1.0981331000220962,199,40.958456420898436,1.000012755393982,0.4703223407268524,1
C,42,962,9,9,9,2.565339299966581,500,12.35232162475586,1.0,0.4486196041107178,0
D,42,962,9,9,4,0.3492207000381313,56,21.02285690307617,1.0000039339065552,0.48431310057640076,1
E,42,962,9,9,9,2.0401043000165373,500,12.434030342102051,1.0,0.4488371014595032,0
F,42,962,9,9,4,0.3055838000145741,56,21.029684448242186,1.0000039339065552,0.48486849665641785,1
A,43,962,9,9,9,2.141118200030178,500,0.052947402885183695,1.0,0.451677143573761,0
B,43,962,9,9,7,1.15151389996754,199,40.958456420898436,1.000012755393982,0.4703223407268524,1
C,43,962,9,9,9,2.585895200027153,500,12.35232162475586,1.0,0.4486196041107178,0
D,43,962,9,9,4,0.35716129996581003,56,21.02285690307617,1.0000039339065552,0.48431310057640076,1
E,43,962,9,9,9,2.0094822000246495,500,12.434030342102051,1.0,0.4488371014595032,0
F,43,962,9,9,4,0.2896475999732502,56,21.029684448242186,1.0000039339065552,0.48486849665641785,1
A,44,962,9,9,9,2.144643299980089,500,0.052947402885183695,1.0,0.451677143573761,0
B,44,962,9,9,7,1.1053054999792948,199,40.958456420898436,1.000012755393982,0.4703223407268524,1
C,44,962,9,9,9,2.5496613000286743,500,12.35232162475586,1.0,0.4486196041107178,0
D,44,962,9,9,4,0.34926319995429367,56,21.02285690307617,1.0000039339065552,0.48431310057640076,1
E,44,962,9,9,9,2.146104799991008,500,12.434030342102051,1.0,0.4488371014595032,0
F,44,962,9,9,4,0.29425629996694624,56,21.029684448242186,1.0000039339065552,0.48486849665641785,1
A,42,7061,9,9,9,2.2095069999923,500,0.024879439966753125,1.0,0.6207342743873596,0
B,42,7061,9,9,9,2.8036617999896407,500,28.28142890930176,1.0,0.6433981657028198,0
C,42,7061,9,9,9,2.558236000011675,500,9.99942398071289,1.0,0.5161256790161133,0
D,42,7061,9,9,9,3.1197872000047937,500,24.609637451171874,1.0,0.5683510899543762,0
E,42,7061,9,9,9,2.001335399982054,500,9.99764699935913,1.0,0.5174691677093506,0
F,42,7061,9,9,4,2.0190273000043817,390,24.141681671142578,1.0000009536743164,0.571533739566803,1
A,43,7061,9,9,9,2.1360522999893874,500,0.024879439966753125,1.0,0.6207342743873596,0
B,43,7061,9,9,9,2.794946300040465,500,28.28142890930176,1.0,0.6433981657028198,0
C,43,7061,9,9,9,2.569361299974844,500,9.99942398071289,1.0,0.5161256790161133,0
D,43,7061,9,9,9,3.0562927999999374,500,24.609637451171874,1.0,0.5683510899543762,0
E,43,7061,9,9,9,2.028523800021503,500,9.99764699935913,1.0,0.5174691677093506,0
F,43,7061,9,9,4,2.0658907999750227,390,24.141681671142578,1.0000009536743164,0.571533739566803,1
A,44,7061,9,9,9,2.2020231999922544,500,0.024879439966753125,1.0,0.6207342743873596,0
B,44,7061,9,9,9,2.8147648999583907,500,28.28142890930176,1.0,0.6433981657028198,0
C,44,7061,9,9,9,2.5675757999997586,500,9.99942398071289,1.0,0.5161256790161133,0
D,44,7061,9,9,9,3.0649095999542624,500,24.609637451171874,1.0,0.5683510899543762,0
E,44,7061,9,9,9,1.974880599998869,500,9.99764699935913,1.0,0.5174691677093506,0
F,44,7061,9,9,4,2.038298700004816,390,24.141681671142578,1.0000009536743164,0.571533739566803,1
A,42,6817,9,9,9,2.1390929999761283,500,0.05705313046928495,1.0,0.59747314453125,0
B,42,6817,9,9,8,0.6535539000178687,116,34.8373291015625,0.048407141119241714,0.02313307113945484,1
C,42,6817,9,9,9,2.623044900014065,500,10.88502893447876,1.0,0.5143787860870361,0
D,42,6817,9,9,4,0.5816885000094771,93,22.470050048828124,0.9999997615814209,0.5395703911781311,1
E,42,6817,9,9,9,1.9479600999620743,500,10.862820720672607,1.0,0.5149766802787781,0
F,42,6817,9,9,4,0.5223794999765232,100,22.72588005065918,1.0000017881393433,0.539831817150116,1
A,43,6817,9,9,9,2.132114599982742,500,0.05705313046928495,1.0,0.59747314453125,0
B,43,6817,9,9,8,0.6447548000141978,116,34.8373291015625,0.048407141119241714,0.02313307113945484,1
C,43,6817,9,9,9,2.5719300999771804,500,10.88502893447876,1.0,0.5143787860870361,0
D,43,6817,9,9,4,0.5773276999825612,93,22.470050048828124,0.9999997615814209,0.5395703911781311,1
E,43,6817,9,9,9,2.0407240000204183,500,10.862820720672607,1.0,0.5149766802787781,0
F,43,6817,9,9,4,0.6149440999724902,100,22.72588005065918,1.0000017881393433,0.539831817150116,1
A,44,6817,9,9,9,2.163976799987722,500,0.05705313046928495,1.0,0.59747314453125,0
B,44,6817,9,9,8,0.6211466999957338,116,34.8373291015625,0.048407141119241714,0.02313307113945484,1
C,44,6817,9,9,9,2.5966913999873213,500,10.88502893447876,1.0,0.5143787860870361,0
D,44,6817,9,9,4,0.5748678999952972,93,22.470050048828124,0.9999997615814209,0.5395703911781311,1
E,44,6817,9,9,9,1.9972488000057638,500,10.862820720672607,1.0,0.5149766802787781,0
F,44,6817,9,9,4,0.5241978000267409,100,22.72588005065918,1.0000017881393433,0.539831817150116,1
A,42,7025,9,9,9,2.1966186999925412,500,0.027988432833808474,1.0,0.6376479268074036,0
B,42,7025,9,9,8,0.8033018000423908,146,26.8879638671875,0.04868745431303978,0.027532970532774925,1
C,42,7025,9,9,9,2.546781499986537,500,9.563686752319336,1.0,0.5510831475257874,0
D,42,7025,9,9,9,3.101514700043481,500,22.954021835327147,1.0,0.5676890015602112,0
E,42,7025,9,9,9,1.9869220999535173,500,9.519120979309083,1.0,0.5529798865318298,0
F,42,7025,9,9,9,2.5788419999880716,500,22.88086357116699,1.0,0.5679463148117065,0
A,43,7025,9,9,9,2.1396960000274703,500,0.027988432833808474,1.0,0.6376479268074036,0
B,43,7025,9,9,8,0.8175456000026315,146,26.8879638671875,0.04868745431303978,0.027532970532774925,1
C,43,7025,9,9,9,2.5720206999685615,500,9.563686752319336,1.0,0.5510831475257874,0
D,43,7025,9,9,9,3.074574400030542,500,22.954021835327147,1.0,0.5676890015602112,0
E,43,7025,9,9,9,2.0314558999962173,500,9.519120979309083,1.0,0.5529798865318298,0
F,43,7025,9,9,9,2.5966698999982327,500,22.88086357116699,1.0,0.5679463148117065,0
A,44,7025,9,9,9,2.168142899987288,500,0.027988432833808474,1.0,0.6376479268074036,0
B,44,7025,9,9,8,0.8326177999842912,146,26.8879638671875,0.04868745431303978,0.027532970532774925,1
C,44,7025,9,9,9,2.5512228999868967,500,9.563686752319336,1.0,0.5510831475257874,0
D,44,7025,9,9,9,3.1365265999920666,500,22.954021835327147,1.0,0.5676890015602112,0
E,44,7025,9,9,9,2.0285012000240386,500,9.519120979309083,1.0,0.5529798865318298,0
F,44,7025,9,9,9,2.712843499961309,500,22.88086357116699,1.0,0.5679463148117065,0
A,42,4505,9,9,9,2.146041000029072,500,0.05128453517099843,1.0,0.698591947555542,0
B,42,4505,9,9,9,2.780234300007578,500,32.410681533813474,1.0,0.6919110417366028,0
C,42,4505,9,9,9,2.579330900043715,500,40.13175811767578,1.0,0.5601221919059753,0
D,42,4505,9,9,4,1.5516285000485368,249,45.78892364501953,1.0000030994415283,0.637397825717926,1
E,42,4505,9,9,9,2.0136349000385962,500,39.6199031829834,1.0,0.559489369392395,0
F,42,4505,9,9,4,1.419371499971021,269,46.28023834228516,1.0000035762786865,0.6382795572280884,1
A,43,4505,9,9,9,2.155547999951523,500,0.05128453517099843,1.0,0.698591947555542,0
B,43,4505,9,9,9,2.803715899994131,500,32.410681533813474,1.0,0.6919110417366028,0
C,43,4505,9,9,9,2.559818500012625,500,40.13175811767578,1.0,0.5601221919059753,0
D,43,4505,9,9,4,1.5328796000103466,249,45.78892364501953,1.0000030994415283,0.637397825717926,1
E,43,4505,9,9,9,1.9978924000170082,500,39.6199031829834,1.0,0.559489369392395,0
F,43,4505,9,9,4,1.363203099987004,269,46.28023834228516,1.0000035762786865,0.6382795572280884,1
A,44,4505,9,9,9,2.094256700016558,500,0.05128453517099843,1.0,0.698591947555542,0
B,44,4505,9,9,9,2.78124929999467,500,32.410681533813474,1.0,0.6919110417366028,0
C,44,4505,9,9,9,2.5176314000273123,500,40.13175811767578,1.0,0.5601221919059753,0
D,44,4505,9,9,4,1.5182641000137664,249,45.78892364501953,1.0000030994415283,0.637397825717926,1
E,44,4505,9,9,9,2.3147019999451004,500,39.6199031829834,1.0,0.559489369392395,0
F,44,4505,9,9,4,1.521854099992197,269,46.28023834228516,1.0000035762786865,0.6382795572280884,1
A,42,7557,9,9,9,2.2272974000079557,500,0.025473104417324068,1.0,0.7091308832168579,0
B,42,7557,9,9,7,1.9343298000167124,350,38.870226287841795,1.0000081062316895,0.5344280004501343,1
C,42,7557,9,9,9,2.571995899954345,500,10.425142002105712,1.0,0.5691956877708435,0
D,42,7557,9,9,7,2.0511537000420503,331,30.23342094421387,1.0000079870224,0.5619097948074341,1
E,42,7557,9,9,9,2.0118359999614768,500,10.508233451843262,1.0,0.5681130290031433,0
F,42,7557,9,9,7,1.8642628000234254,356,30.404284286499024,1.0000089406967163,0.5620039105415344,1
A,43,7557,9,9,9,2.176579800026957,500,0.025473104417324068,1.0,0.7091308832168579,0
B,43,7557,9,9,7,1.964226400014013,350,38.870226287841795,1.0000081062316895,0.5344280004501343,1
C,43,7557,9,9,9,2.5799481000285596,500,10.425142002105712,1.0,0.5691956877708435,0
D,43,7557,9,9,7,2.033727700007148,331,30.23342094421387,1.0000079870224,0.5619097948074341,1
E,43,7557,9,9,9,2.026384800032247,500,10.508233451843262,1.0,0.5681130290031433,0
F,43,7557,9,9,7,1.8602272000280209,356,30.404284286499024,1.0000089406967163,0.5620039105415344,1
A,44,7557,9,9,9,2.1616635999525897,500,0.025473104417324068,1.0,0.7091308832168579,0
B,44,7557,9,9,7,1.98879809997743,350,38.870226287841795,1.0000081062316895,0.5344280004501343,1
C,44,7557,9,9,9,2.5835665999911726,500,10.425142002105712,1.0,0.5691956877708435,0
D,44,7557,9,9,7,2.046801200020127,331,30.23342094421387,1.0000079870224,0.5619097948074341,1
E,44,7557,9,9,9,1.975122099975124,500,10.508233451843262,1.0,0.5681130290031433,0
F,44,7557,9,9,7,1.7995751000125892,356,30.404284286499024,1.0000089406967163,0.5620039105415344,1
